z,mass_track_M0_1e+03_msun,mass_track_M0_1e+06_msun,mass_track_M0_1e+09_msun,mass_track_M0_1e+12_msun,concentration_M0_1e+03,concentration_M0_1e+06,concentration_M0_1e+09,concentration_M0_1e+12
7.559999999999999609e+00,1.344617741669204918e+02,8.624812434390815906e+04,3.997219081048266590e+07,7.139951199406085014e+09,4.833957160882550674e+00,4.204955111342228768e+00,3.602388758618977782e+00,3.090350637884928808e+00
7.589999999999999858e+00,1.333289306983859888e+02,8.536034806299576303e+04,3.943289642390287668e+07,6.993451636048300743e+09,4.817987143325733967e+00,4.192731520043511573e+00,3.593908828347427864e+00,3.085474546701947762e+00
7.620000000000000107e+00,1.322054713833434789e+02,8.448158221749344375e+04,3.890080175890835375e+07,6.849939351623346329e+09,4.802174387966685387e+00,4.180628936020881703e+00,3.585512262815289120e+00,3.080644272086539015e+00
7.649999999999999467e+00,1.310913209609167325e+02,8.361173756800922274e+04,3.837581226095293462e+07,6.709353944269554138e+09,4.786516820618112789e+00,4.168645734437640193e+00,3.577197926227601688e+00,3.075859199334215699e+00
7.679999999999999716e+00,1.299864047315222138e+02,8.275072571751763462e+04,3.785783458341045678e+07,6.571636218956986427e+09,4.771012400517172125e+00,4.156780317231481447e+00,3.568964702060800853e+00,3.071118724351613594e+00
7.709999999999999964e+00,1.288906485534998012e+02,8.189845910426428600e+04,3.734677657292856276e+07,6.436728163798811913e+09,4.755659119695268444e+00,4.145031112600311651e+00,3.560811492679774037e+00,3.066422253437213641e+00
7.739999999999999325e+00,1.278039788397451559e+02,8.105485099471027206e+04,3.684254725494036824e+07,6.304572926814655304e+09,4.740455002361494863e+00,4.133396574499258236e+00,3.552737218963512689e+00,3.061769203067272294e+00
7.769999999999999574e+00,1.267263225543446055e+02,8.021981547651668370e+04,3.634505681933269650e+07,6.175114793137798309e+09,4.725398104299388002e+00,4.121875182148634131e+00,3.544740819939171228e+00,3.057158999686808265e+00
7.799999999999999822e+00,1.256576072092127134e+02,7.939326745156961260e+04,3.585421660627002269e+07,6.048299162658164024e+09,4.710486512276676585e+00,4.110465439552593025e+00,3.536821252424311002e+00,3.052591079505537763e+00
7.830000000000000071e+00,1.245977608607329472e+02,7.857512262904578529e+04,3.536993909217263013e+07,5.924072528093075752e+09,4.695718343467691902e+00,4.099165875028189632e+00,3.528977490677127626e+00,3.048064888298603670e+00
7.859999999999999432e+00,1.235467121064026088e+02,7.776529751851942274e+04,3.489213787584801763e+07,5.802382453478002548e+09,4.681091744888127515e+00,4.087975040744600719e+00,3.521208526054468990e+00,3.043579881211984528e+00
7.889999999999999680e+00,1.225043900814816169e+02,7.696370942310993269e+04,3.442072766477424651e+07,5.683177553069666862e+09,4.666604892841861307e+00,4.076891512272276863e+00,3.513513366677432082e+00,3.039135522572453230e+00
7.919999999999999929e+00,1.214707244556463763e+02,7.617027643267156964e+04,3.395562426153428108e+07,5.566407470653896332e+09,4.652255992379546790e+00,4.065913888141770904e+00,3.505891037104391650e+00,3.034731285701983694e+00
7.949999999999999289e+00,1.204456454296489056e+02,7.538491741702465515e+04,3.349674455039970949e+07,5.452022859250806808e+09,4.638043276768656575e+00,4.055040789411992641e+00,3.498340578011235102e+00,3.030366652736457223e+00
7.979999999999999538e+00,1.194290837319812510e+02,7.460755201922822744e+04,3.304400648406305909e+07,5.339975361210015297e+09,4.623965006974747993e+00,4.044270859247705907e+00,3.490861045878645541e+00,3.026041114448588587e+00
8.009999999999999787e+00,1.184209706155466790e+02,7.383810064889572095e+04,3.259732907051728666e+07,5.230217588688755989e+09,4.610019471153646187e+00,4.033602762506006911e+00,3.483451512686273066e+00,3.021754170074946177e+00
8.039999999999999147e+00,1.174212378543367805e+02,7.307648447555210441e+04,3.215663236008126661e+07,5.122703104505757332e+09,4.596204984154301343e+00,4.023035185331588437e+00,3.476111065613603834e+00,3.017505327146963623e+00
8.070000000000000284e+00,1.164298177401157659e+02,7.232262542203349585e+04,3.172183743257001787e+07,5.017386403363981247e+09,4.582519887032050043e+00,4.012566834760582068e+00,3.468838806747375880e+00,3.013294101325837193e+00
8.099999999999999645e+00,1.154466430791119791e+02,7.157644615792995319e+04,3.129286638460870460e+07,4.914222893435461044e+09,4.568962546572050698e+00,4.002196438332762618e+00,3.461633852795386268e+00,3.009120016241213502e+00
8.129999999999999005e+00,1.144716471887171849e+02,7.083787009307013068e+04,3.086964231708867475e+07,4.813168878301412582e+09,4.555531354822632828e+00,3.991922743711923793e+00,3.454495334806515494e+00,3.004982603333560931e+00
8.160000000000000142e+00,1.135047638941935020e+02,7.010682137104909634e+04,3.045208932276495919e+07,4.714181539241150856e+09,4.542224728638335485e+00,3.981744518314238590e+00,3.447422397896852786e+00,3.000881401700147055e+00
8.189999999999999503e+00,1.125459275253896010e+02,6.938322486279907753e+04,3.004013247399357334e+07,4.617218917863298416e+09,4.529041109232416318e+00,3.971660548944406788e+00,3.440414200981738002e+00,2.996815957944512387e+00
8.219999999999998863e+00,1.115950729134641932e+02,6.866700616020278540e+04,2.963369781060740352e+07,4.522239899072842598e+09,4.515978961738581710e+00,3.961669641439401701e+00,3.433469916513601117e+00,2.992785826029355611e+00
8.250000000000000000e+00,1.106521353876198077e+02,6.795809156975006044e+04,2.923271232792969421e+07,4.429204194367931366e+09,4.503036774781747020e+00,3.951770620319664307e+00,3.426588730225462509e+00,2.988790567132757037e+00
8.279999999999999361e+00,1.097170507718454786e+02,6.725640810623754805e+04,2.883710396492384747e+07,4.338072325460179329e+09,4.490213060057608452e+00,3.941962328447539132e+00,3.419769840879936851e+00,2.984829749507633689e+00
8.310000000000000497e+00,1.087897553816684137e+02,6.656188348651099659e+04,2.844680159247804061e+07,4.248805608212394714e+09,4.477506351920807148e+00,3.932243626692790706e+00,3.413012460023626904e+00,2.980902948344356318e+00
8.339999999999999858e+00,1.078701860209168188e+02,6.587444612325138587e+04,2.806173500182387978e+07,4.161366136887947083e+09,4.464915206981515006e+00,3.922613393605073107e+00,3.406315811746786437e+00,2.977009745636462146e+00
8.369999999999999218e+00,1.069582799784914613e+02,6.519402511880367820e+04,2.768183489308745787e+07,4.075716768705780983e+09,4.452438203710220144e+00,3.913070525093119478e+00,3.399679132448091945e+00,2.973149730049345241e+00
8.400000000000000355e+00,1.060539750251489721e+02,6.452055025904857030e+04,2.730703286397187784e+07,3.991821108695460796e+09,4.440073942050533518e+00,3.903613934110570227e+00,3.393101670604449449e+00,2.969322496791893862e+00
8.429999999999999716e+00,1.051572094102948824e+02,6.385395200731814111e+04,2.693726139857003838e+07,3.909643494846599102e+09,4.427821043039843474e+00,3.894242550348249843e+00,3.386582686545684062e+00,2.965527647490986407e+00
8.459999999999999076e+00,1.042679218587882133e+02,6.319416149835362739e+04,2.657245385630606487e+07,3.829148983547056675e+09,4.415678148437604200e+00,3.884955319932728912e+00,3.380121452233995516e+00,2.961764790068743824e+00
8.490000000000000213e+00,1.033860515677566525e+02,6.254111053230697144e+04,2.621254446100473404e+07,3.750303335304624081e+09,4.403643920361131947e+00,3.875751205131071853e+00,3.373717251048090837e+00,2.958033538622524716e+00
8.519999999999999574e+00,1.025115382034238962e+02,6.189473156878524605e+04,2.585746829008742422e+07,3.673073000746747971e+09,4.391717040928703852e+00,3.866629184061591840e+00,3.367369377571880484e+00,2.954333513307557002e+00
8.549999999999998934e+00,1.016443218979477194e+02,6.125495772093782580e+04,2.550716126389313489e+07,3.597425106893090725e+09,4.379896211909787063e+00,3.857588250410495245e+00,3.361077137387594060e+00,2.950664340222138637e+00
8.580000000000000071e+00,1.007843432462705238e+02,6.062172274958695198e+04,2.516156013512390107e+07,3.523327443695769787e+09,4.368180154382282687e+00,3.848627413154269483e+00,3.354839846873262754e+00,2.947025651295371862e+00
8.609999999999999432e+00,9.993154330298168020e+01,5.999496105740092753e+04,2.482060247841304541e+07,3.450748450842264652e+09,4.356567608396559876e+00,3.839745696287693466e+00,3.348656833004445055e+00,2.943417084177347487e+00
8.640000000000000568e+00,9.908586357919192267e+01,5.937460768310998537e+04,2.448422668001500890e+07,3.379657204815946579e+09,4.345057332646192094e+00,3.830942138557341892e+00,3.342527433160078942e+00,2.939838282131713054e+00
8.669999999999999929e+00,9.824724603942038925e+01,5.876059829576544143e+04,2.415237192761604488e+07,3.310023406209455490e+09,4.333648104145204627e+00,3.822215793200459455e+00,3.336450994932397940e+00,2.936288893930594668e+00
8.699999999999999289e+00,9.741563309849406949e+01,5.815286918904086633e+04,2.382497820026390627e+07,3.241817367286011696e+09,4.322338717911689443e+00,3.813565727689069096e+00,3.330426875940796450e+00,2.932768573751781016e+00
8.730000000000000426e+00,9.659096761845979984e+01,5.755135727557627251e+04,2.350198625841598213e+07,3.175009999784087658e+09,4.311127986657671940e+00,3.804991023479229906e+00,3.324454443649554225e+00,2.929276981078138054e+00
8.759999999999999787e+00,9.577319290550984476e+01,5.695600008136474207e+04,2.318333763410441577e+07,3.109572802960739136e+09,4.300014740485064380e+00,3.796490775765296366e+00,3.318533075189338266e+00,2.925813780599194391e+00
8.789999999999999147e+00,9.496225270691944331e+01,5.636673574018105865e+04,2.286897462121688947e+07,3.045477851869069099e+09,4.288997826587578999e+00,3.788064093239086549e+00,3.312662157182386657e+00,2.922378642114835223e+00
8.820000000000000284e+00,9.415809120799855236e+01,5.578350298805307102e+04,2.255884026589228585e+07,2.982697785865400791e+09,4.278076108958467572e+00,3.779710097853838047e+00,3.306841085571300187e+00,2.918971240441069703e+00
8.849999999999999645e+00,9.336065302905623753e+01,5.520624115777508268e+04,2.225287835702983290e+07,2.921205797341785908e+09,4.267248468103973735e+00,3.771427924592860581e+00,3.301069265451349821e+00,2.915591255317802499e+00
8.879999999999999005e+00,9.256988322237883438e+01,5.463489017346288892e+04,2.195103341691052169e+07,2.860975620679485321e+09,4.256513800762346200e+00,3.763216721242765406e+00,3.295346110906221870e+00,2.912238371318585095e+00
8.910000000000000142e+00,9.178572726922160996e+01,5.406939054515119642e+04,2.165325069192986563e+07,2.801981521419315338e+09,4.245871019628308041e+00,3.755075648171175118e+00,3.289671044847124914e+00,2.908912277762274012e+00
8.939999999999999503e+00,9.100813107681425151e+01,5.350968336343266128e+04,2.135947614344079047e+07,2.744198285644649982e+09,4.235319053082863938e+00,3.747003878108824182e+00,3.284043498855185650e+00,2.905612668626569306e+00
8.969999999999998863e+00,9.023704097537974178e+01,5.295571029413816723e+04,2.106965643870531395e+07,2.687601209572996616e+09,4.224856844928323696e+00,3.739000595935942695e+00,3.278462913027043513e+00,2.902339242463376490e+00
9.000000000000000000e+00,8.947240371516762991e+01,5.240741357305919519e+04,2.078373894195423648e+07,2.632166089352231979e+09,4.214483354128421233e+00,3.731064998472830130e+00,3.272928735823591229e+00,2.899091702315961250e+00
9.029999999999999361e+00,8.871416646350137114e+01,5.186473600071110559e+04,2.050167170555355027e+07,2.577869211057523251e+09,4.204197554553438465e+00,3.723196294274533358e+00,3.267440423921777803e+00,2.895869755637832998e+00
9.060000000000000497e+00,8.796227680183902464e+01,5.132762093713757349e+04,2.022340346127627045e+07,2.524687340885081768e+09,4.193998434730198177e+00,3.715393703429534344e+00,3.261997442069402009e+00,2.892673114213340391e+00
9.089999999999999858e+00,8.721668272284932755e+01,5.079601229675635113e+04,1.994888361167909950e+07,2.472597715539041519e+09,4.183884997596857502e+00,3.707656457362365821e+00,3.256599262942852846e+00,2.889501494079927291e+00
9.119999999999999218e+00,8.647733262750082872e+01,5.026985454324539023e+04,1.967806222158213705e+07,2.421578032807656288e+09,4.173856260262355455e+00,3.699983798640059440e+00,3.251245367007688625e+00,2.886354615451999450e+00
9.150000000000000355e+00,8.574417532216641291e+01,4.974909268447018985e+04,1.941089000965121016e+07,2.371606442325272560e+09,4.163911253770454124e+00,3.692374980782354044e+00,3.245935242382034680e+00,2.883232202646388131e+00
9.179999999999999716e+00,8.501716001574169468e+01,4.923367226745131484e+04,1.914731834008136019e+07,2.322661536516462326e+09,4.154049022868250951e+00,3.684829268075579201e+00,3.240668384702714011e+00,2.880133984009350723e+00
9.209999999999999076e+00,8.429623631677819162e+01,4.872353937337211391e+04,1.888729921438036114e+07,2.274722341718806744e+09,4.144268625779067960e+00,3.677345935390127885e+00,3.235444296994039792e+00,2.877059691845080369e+00
9.240000000000000213e+00,8.358135423063069425e+01,4.821864061262708856e+04,1.863078526325150952e+07,2.227768309480894566e+09,4.134569133979645095e+00,3.669924268001448997e+00,3.230262489539243553e+00,2.874009062345698862e+00
9.269999999999999574e+00,8.287246415662016830e+01,4.771892311990982853e+04,1.837772973857446387e+07,2.181779308032191277e+09,4.124949631981515097e+00,3.662563561414485136e+00,3.225122479754445770e+00,2.870981835522679049e+00
9.299999999999998934e+00,8.216951688521007213e+01,4.722433454934071051e+04,1.812808650548285618e+07,2.136735613921408892e+09,4.115409217116502205e+00,3.655263121191482778e+00,3.220023792065143553e+00,2.867977755139685225e+00
9.330000000000000071e+00,8.147246359519863290e+01,4.673482306963453448e+04,1.788181003453809395e+07,2.092617903820168018e+09,4.105946999326233637e+00,3.648022262783074510e+00,3.214965957785119954e+00,2.864996568646771546e+00
9.359999999999999432e+00,8.078125585092529093e+01,4.625033735930737748e+04,1.763885539399799332e+07,2.049407246488760710e+09,4.096562100955595476e+00,3.640840311362622206e+00,3.209948514997768676e+00,2.862038027115940686e+00
9.389999999999998792e+00,8.009584559949206550e+01,4.577082660192246840e+04,1.739917824217917770e+07,2.007085094900824070e+09,4.087253656550039693e+00,3.633716601663691481e+00,3.204971008439744473e+00,2.859101885178001456e+00
9.419999999999999929e+00,7.941618516799982785e+01,4.529624048137544014e+04,1.716273481991246343e+07,1.965633278523932695e+09,4.078020812656657057e+00,3.626650477820622331e+00,3.200032989386909499e+00,2.856187900960710735e+00
9.449999999999999289e+00,7.874222726079992185e+01,4.482652917721823906e+04,1.692948194309012219e+07,1.925033995753039837e+09,4.068862727628971498e+00,3.619641293212128019e+00,3.195134015542506756e+00,2.853295836028170385e+00
9.480000000000000426e+00,7.807392495675983923e+01,4.436164336002158234e+04,1.669937699530378543e+07,1.885269806493802309e+09,4.059778571435323613e+00,3.612688410307855591e+00,3.190273650927533566e+00,2.850425455321441870e+00
9.509999999999999787e+00,7.741123170654495311e+01,4.390153418677605077e+04,1.647237792057242990e+07,1.846323624892933130e+09,4.050767525470814867e+00,3.605791200517839190e+00,3.185451465773248891e+00,2.847576527100361687e+00
9.539999999999999147e+00,7.675410132991432022e+01,4.344615329633104557e+04,1.624844321615902707e+07,1.808178712212656975e+09,4.041828782372710371e+00,3.598949044044787104e+00,3.180667036415771420e+00,2.844748822886516759e+00
9.570000000000000284e+00,7.610248801303227140e+01,4.299545280487215496e+04,1.602753192547515780e+07,1.770818669846543312e+09,4.032961545839249595e+00,3.592161329739159026e+00,3.175919945192739569e+00,2.841942117407367352e+00
9.599999999999999645e+00,7.545634630579459667e+01,4.254938530143610842e+04,1.580960363107257150e+07,1.734227432473933697e+09,4.024165030451781533e+00,3.585427454956955806e+00,3.171209780341960549e+00,2.839156188541488657e+00
9.629999999999999005e+00,7.481563111917000697e+01,4.210790384346326755e+04,1.559461844772052020e+07,1.698389261350254774e+09,4.015438461500147049e+00,3.578746825420159094e+00,3.166536135902028093e+00,2.836390817264890174e+00
9.660000000000000142e+00,7.418029772255647458e+01,4.167096195238752989e+04,1.538253701556820050e+07,1.663288737730617523e+09,4.006781074811274657e+00,3.572118855079807087e+00,3.161898611614862631e+00,2.833645787598415566e+00
9.689999999999999503e+00,7.355030174115327668e+01,4.123851360926361667e+04,1.517332049339124933e+07,1.628910756424080849e+09,3.998192116580880917e+00,3.565542965981586931e+00,3.157296812830113097e+00,2.830920886556169247e+00
9.719999999999998863e+00,7.292559915334713594e+01,4.081051325043097313e+04,1.496693055192114599e+07,1.595240519476027012e+09,3.989670843208255935e+00,3.559018588133961547e+00,3.152730350411416360e+00,2.828215904094979027e+00
9.750000000000000000e+00,7.230614628811447631e+01,4.038691576321445609e+04,1.476332936725696921e+07,1.562263529976178408e+09,3.981216521134017139e+00,3.552545159378711404e+00,3.148198840644432561e+00,2.825530633064833541e+00
9.779999999999999361e+00,7.169189982243830173e+01,3.996767648166188883e+04,1.456247961435829103e+07,1.529965585989796638e+09,3.972828426680841574e+00,3.546122125263901470e+00,3.143701905146658593e+00,2.822864869160311319e+00
9.810000000000000497e+00,7.108281677874002469e+01,3.955275118231737724e+04,1.436434446061834507e+07,1.498332774609630346e+09,3.964505845897043912e+00,3.539748938919176968e+00,3.139239170778949095e+00,2.820218410872949999e+00
9.839999999999999858e+00,7.047885452232701198e+01,3.914209608003117319e+04,1.416888755951671675e+07,1.467351466126319885e+09,3.956248074402997972e+00,3.533425060933366169e+00,3.134810269558729434e+00,2.817591059444553458e+00
9.869999999999999218e+00,6.987997075885454024e+01,3.873566782380493532e+04,1.397607304435038753e+07,1.437008308314866781e+09,3.948054417240301817e+00,3.527149959234331167e+00,3.130414838574849590e+00,2.814982618821399551e+00
9.900000000000000355e+00,6.928612353180338346e+01,3.833342349267303507e+04,1.378586552204252034e+07,1.407290220834964514e+09,3.939924188723670007e+00,3.520923108971026227e+00,3.126052519904061633e+00,2.812392895609346688e+00
9.929999999999999716e+00,6.869727121997220820e+01,3.793532059161910001e+04,1.359823006702792831e+07,1.378184389742932081e+09,3.931856712295473066e+00,3.514743992397725503e+00,3.121722960529069724e+00,2.809821699029809494e+00
9.959999999999999076e+00,6.811337253498521704e+01,3.754131704752762016e+04,1.341313221521433815e+07,1.349678262113060713e+09,3.923851320382866881e+00,3.508612098760342857e+00,3.117425812258127760e+00,2.807268840876576466e+00
9.990000000000000213e+00,6.753438651881450028e+01,3.715137120517062431e+04,1.323053795801873691e+07,1.321759540766255140e+09,3.915907354257491146e+00,3.502526924184852675e+00,3.113160731646150037e+00,2.804734135473472278e+00
1.001999999999999957e+01,6.696027254131813322e+01,3.676544182322922279e+04,1.305041373647778481e+07,1.294416179103858709e+09,3.908024163897640957e+00,3.496487971567724617e+00,3.108927379917306499e+00,2.802217399632824346e+00
1.004999999999999893e+01,6.639099029779242755e+01,3.638348807034936181e+04,1.287272643543149158e+07,1.267636376044574499e+09,3.900201107852909299e+00,3.490494750468353224e+00,3.104725422889061281e+00,2.799718452614734510e+00
1.008000000000000007e+01,6.582649980653984301e+01,3.600546952123205119e+04,1.269744337777933106e+07,1.241408571062506437e+09,3.892437553111211201e+00,3.484546777003438400e+00,3.100554530897641659e+00,2.797237116087120334e+00
1.010999999999999943e+01,6.526676140645167834e+01,3.563134615275771648e+04,1.252453231880801171e+07,1.215721439324304581e+09,3.884732874968171767e+00,3.478643573743268380e+00,3.096414378724886340e+00,2.794773214086524682e+00
1.013999999999999879e+01,6.471173575460562688e+01,3.526107834014415130e+04,1.235396144058988057e+07,1.190563886923472881e+09,3.877086456898804379e+00,3.472784669609889185e+00,3.092304645526464224e+00,2.792326572979670463e+00
1.016999999999999993e+01,6.416138382387825345e+01,3.489462685313819384e+04,1.218569934645138681e+07,1.165925046209935904e+09,3.869497690431463521e+00,3.466969599777090849e+00,3.088225014761416976e+00,2.789897021425742807e+00
1.019999999999999929e+01,6.361566690057276929e+01,3.453195285224090185e+04,1.201971505551066063e+07,1.141794271212998867e+09,3.861965975024004738e+00,3.461197905572201972e+00,3.084175174123016561e+00,2.787484390339385776e+00
1.023000000000000043e+01,6.307454658206091835e+01,3.417301788496560039e+04,1.185597799728333205e+07,1.118161133155843019e+09,3.854490717942113065e+00,3.455469134379644647e+00,3.080154815470894647e+00,2.785088512854398068e+00
1.025999999999999979e+01,6.253798477444059500e+01,3.381778388212912978e+04,1.169445800635601766e+07,1.095015416059786320e+09,3.847071334139764431e+00,3.449782839546202684e+00,3.076163634764421673e+00,2.782709224288110406e+00
1.028999999999999915e+01,6.200594369020751628e+01,3.346621315417553706e+04,1.153512531712641567e+07,1.072347112436504841e+09,3.839707246141780939e+00,3.444138580288004459e+00,3.072201331997321372e+00,2.780346362106436597e+00
1.032000000000000028e+01,6.147838584594209976e+01,3.311826838753241464e+04,1.137795055860946327e+07,1.050146419066518784e+09,3.832397883928409410e+00,3.438535921599138678e+00,3.068267611133471018e+00,2.777999765889569872e+00
1.034999999999999964e+01,6.095527406001100701e+01,3.277391264099946420e+04,1.122290474930866621e+07,1.028403732862225413e+09,3.825142684821930317e+00,3.432974434161908839e+00,3.064362180043896267e+00,2.775669277298330684e+00
1.037999999999999901e+01,6.043657145028328159e+01,3.243310934216891474e+04,1.106995929215177335e+07,1.007109646813804269e+09,3.817941093375227357e+00,3.427453694258684180e+00,3.060484750444897539e+00,2.773354740041134026e+00
1.041000000000000014e+01,5.992224143186114560e+01,3.209582228387786381e+04,1.091908596949021891e+07,9.862549460163795948e+08,3.810792561262270173e+00,3.421973283685288969e+00,3.056635037837321711e+00,2.771055999841572248e+00
1.043999999999999950e+01,5.941224771482569622e+01,3.176201562069226202e+04,1.077025693816145509e+07,9.658306037768300772e+08,3.803696547170514641e+00,3.416532789665953196e+00,3.052812761446922707e+00,2.768772904406597846e+00
1.046999999999999886e+01,5.890655430199669951e+01,3.143165386542194392e+04,1.062344472461339645e+07,9.458277777986549139e+08,3.796652516695139035e+00,3.411131804769738096e+00,3.049017644165824770e+00,2.766505303395300874e+00
1.050000000000000000e+01,5.840512548670725579e+01,3.110470188566696015e+04,1.047862222009036876e+07,9.262378064433839321e+08,3.789659942235102275e+00,3.405769926828440930e+00,3.045249412495022234e+00,2.764253048388250367e+00
1.052999999999999936e+01,5.790792585059313780e+01,3.078112490039497425e+04,1.033576267587978393e+07,9.070522050670078993e+08,3.782718302890998086e+00,3.400446758855948381e+00,3.041507796487942450e+00,2.762015992857409952e+00
1.055999999999999872e+01,5.741492026139592753e+01,3.046088847654875644e+04,1.019483969861871190e+07,8.882626624299263954e+08,3.775827084364637987e+00,3.395161908968984399e+00,3.037792529695002131e+00,2.759793992136597041e+00
1.058999999999999986e+01,5.692607387078125925e+01,3.014395852568471673e+04,1.005582724565982446e+07,8.698610371789922714e+08,3.768985778860374669e+00,3.389914990309264020e+00,3.034103349109184666e+00,2.757586903392492683e+00
1.061999999999999922e+01,5.644135211217096071e+01,2.983030130064132391e+04,9.918699620495898649e+06,8.518393544002071619e+08,3.762193884988092041e+00,3.384705620966995454e+00,3.030439995112574891e+00,2.755394585596166568e+00
1.065000000000000036e+01,5.596072069858972498e+01,2.951988339223742150e+04,9.783431468242119998e+06,8.341898022406632900e+08,3.755450907667848615e+00,3.379533423905713097e+00,3.026802211423863298e+00,2.753216899495132708e+00
1.067999999999999972e+01,5.548414562052590782e+01,2.921267172600066988e+04,9.649997771175699309e+06,8.169047285983839035e+08,3.748756358036154257e+00,3.374398026888419722e+00,3.023189745046787724e+00,2.751053707585906949e+00
1.070999999999999908e+01,5.501159314380664256e+01,2.890863355892509207e+04,9.518373844331847504e+06,7.999766378786867857e+08,3.742109753353811463e+00,3.369299062405004097e+00,3.019602346219482758e+00,2.748904874087059191e+00
1.074000000000000021e+01,5.454302980748693841e+01,2.860773647625819649e+04,9.388535331155689433e+06,7.833981878157798052e+08,3.735510616915343363e+00,3.364236167600930028e+00,3.016039768364744855e+00,2.746770264912757664e+00
1.076999999999999957e+01,5.407842242175325964e+01,2.830994838831720699e+04,9.260458199209297076e+06,7.671621863582791090e+08,3.728958477959932960e+00,3.359208984207137316e+00,3.012501768041177641e+00,2.744649747646786153e+00
1.079999999999999893e+01,5.361773806584052693e+01,2.801523752733397487e+04,9.134118735933167860e+06,7.512615886173853874e+08,3.722452871583862510e+00,3.354217158471156868e+00,3.008988104895187199e+00,2.742543191517026191e+00
1.083000000000000007e+01,5.316094408596382692e+01,2.772357244432867446e+04,9.009493544461619109e+06,7.356894938764730692e+08,3.715993338654439260e+00,3.349260341089417281e+00,3.005498541613847774e+00,2.740450467370402876e+00
1.085999999999999943e+01,5.270800809326353686e+01,2.743492200601198056e+04,8.886559539491351694e+06,7.204391426608818769e+08,3.709579425725355151e+00,3.344338187140716734e+00,3.002032843878585933e+00,2.738371447648275669e+00
1.088999999999999879e+01,5.225889796176456770e+01,2.714925539171524724e+04,8.765293943202504888e+06,7.055039138667004108e+08,3.703210684953465393e+00,3.339450356020805977e+00,2.998590780319679627e+00,2.736306006362259957e+00
1.091999999999999993e+01,5.181358182634929221e+01,2.686654209034889209e+04,8.645674281231703237e+06,6.908773219473820925e+08,3.696886674016953034e+00,3.334596511378128625e+00,2.995172122471557064e+00,2.734254019070493147e+00
1.094999999999999929e+01,5.137202808074464144e+01,2.658675189738851986e+04,8.527678378696376458e+06,6.765530141570426226e+08,3.690606956034872876e+00,3.329776321050629040e+00,2.991776644728882495e+00,2.732215362854312879e+00
1.098000000000000043e+01,5.093420537552225369e+01,2.630985491188843662e+04,8.411284356269679964e+06,6.625247678492974043e+08,3.684371099488023660e+00,3.324989457003646010e+00,2.988404124303409848e+00,2.730189916295346908e+00
1.100999999999999979e+01,5.050008261611294813e+01,2.603582153352273963e+04,8.296470626305587590e+06,6.487864878305577040e+08,3.678178678141132085e+00,3.320235595268863804e+00,2.985054341181576198e+00,2.728177559453011103e+00
1.103999999999999915e+01,5.006962896083428660e+01,2.576462245965340844e+04,8.183215889013304375e+06,6.353322037666792870e+08,3.672029270966339798e+00,3.315514415884294408e+00,2.981727078082849314e+00,2.726178173842405350e+00
1.107000000000000028e+01,4.964281381893210465e+01,2.549622868242523327e+04,8.071499128680604510e+06,6.221560676419191360e+08,3.665922462067942700e+00,3.310825602835268722e+00,2.978422120418789731e+00,2.724191642412588266e+00
1.109999999999999964e+01,4.921960684863515922e+01,2.523061148588772630e+04,7.961299609945436008e+06,6.092523512691448927e+08,3.659857840608384372e+00,3.306168843996443840e+00,2.975139256252822495e+00,2.722217849525246702e+00
1.112999999999999901e+01,4.879997795522345427e+01,2.496774244314317548e+04,7.852596874115105718e+06,5.966154438502827883e+08,3.653835000735453864e+00,3.301543831074761570e+00,2.971878276260702556e+00,2.720256680933720528e+00
1.116000000000000014e+01,4.838389728910973986e+01,2.470759341352121191e+04,7.745370735532606021e+06,5.842398495860029459e+08,3.647853541510703401e+00,3.296950259553386609e+00,2.968638973691674732e+00,2.718308023762414649e+00
1.118999999999999950e+01,4.797133524393458970e+01,2.445013653977939975e+04,7.639601277989480644e+06,5.721201853336592913e+08,3.641913066839022939e+00,3.292387828636579528e+00,2.965421144330280256e+00,2.716371766486546768e+00
1.121999999999999886e+01,4.756226245467428271e+01,2.419534424532957564e+04,7.535268851184540428e+06,5.602511783125197887e+08,3.636013185399369796e+00,3.287856241195478813e+00,2.962224586458833908e+00,2.714447798912258847e+00
1.125000000000000000e+01,4.715664979576227012e+01,2.394318923148998874e+04,7.432354067228025757e+06,5.486276638553406000e+08,3.630153510576641818e+00,3.283355203714819037e+00,2.959049100820545508e+00,2.712536012157074516e+00
1.127999999999999936e+01,4.675446837922370236e+01,2.369364447476281930e+04,7.330837797190604731e+06,5.372445832053788900e+08,3.624333660394654544e+00,3.278884426240506578e+00,2.955894490583262701e+00,2.710636298630684227e+00
1.130999999999999872e+01,4.635568955282261783e+01,2.344668322413694113e+04,7.230701167696556076e+06,5.260969813578972816e+08,3.618553257450202842e+00,3.274443622328083059e+00,2.952760561303836351e+00,2.708748552016067901e+00
1.133999999999999986e+01,4.596028489822268881e+01,2.320227899841562612e+04,7.131925557560775429e+06,5.151800049453201294e+08,3.612811928848213672e+00,3.270032508992049447e+00,2.949647120893094332e+00,2.706872667250941777e+00
1.136999999999999922e+01,4.556822622916050136e+01,2.296040558356928523e+04,7.034492594468943775e+06,5.044889001651284099e+08,3.607109306137935789e+00,3.265650806656021476e+00,2.946553979581409077e+00,2.705008540509522330e+00
