z,mass_track_M0_1e+03_msun,mass_track_M0_1e+06_msun,mass_track_M0_1e+09_msun,mass_track_M0_1e+12_msun,concentration_M0_1e+03,concentration_M0_1e+06,concentration_M0_1e+09,concentration_M0_1e+12
7.319999999999999396e+00,2.570735179371889672e+02,1.253847135617418680e+05,4.258456433848545700e+07,7.389964130410619736e+09,5.370066333609583964e+00,4.322507034381231961e+00,3.901014802460654352e+00,3.901014802460654352e+00
7.349999999999999645e+00,2.555579345992329365e+02,1.242476125797029090e+05,4.199918407381436229e+07,7.233587836468650818e+09,5.360181695576581085e+00,4.317716306141622162e+00,3.900584980444212313e+00,3.900584980444212313e+00
7.379999999999999893e+00,2.540510633628641415e+02,1.231206361001896439e+05,4.142175531750647724e+07,7.080497650248198509e+09,5.350380149644834660e+00,4.312974473490490013e+00,3.900159748161054374e+00,3.900159748161054374e+00
7.410000000000000142e+00,2.525528570811614202e+02,1.220036970410215436e+05,4.085217205836184323e+07,6.930625165867056847e+09,5.340660704295257410e+00,4.308280947286629470e+00,3.899739033303541547e+00,3.899739033303541547e+00
7.439999999999999503e+00,2.510632688175948033e+02,1.208967090139776992e+05,4.029032965422876924e+07,6.783903382516196251e+09,5.331022384173262907e+00,4.303635147992348031e+00,3.899322765057683160e+00,3.899322765057683160e+00
7.469999999999999751e+00,2.495822518459058585e+02,1.197995863203791232e+05,3.973612481537639350e+07,6.640266676169960976e+09,5.321464229750684005e+00,4.299036505470893665e+00,3.898910874065219190e+00,3.898910874065219190e+00
7.500000000000000000e+00,2.481097596499686233e+02,1.187122439466739161e+05,3.918945558804234117e+07,6.499650771847952843e+09,5.311985296996436290e+00,4.294484458789140646e+00,3.898503292386844343e+00,3.898503292386844343e+00
7.529999999999999361e+00,2.466457459236311536e+02,1.176345975600238016e+05,3.865022133815365285e+07,6.361992716418368340e+09,5.302584657055568584e+00,4.289978456025377085e+00,3.898099953466523715e+00,3.898099953466523715e+00
7.559999999999999609e+00,2.451901645705375188e+02,1.165665635038953042e+05,3.811832273522032797e+07,6.227230851932755470e+09,5.293261395936483815e+00,4.285517954082017411e+00,3.897700792096867151e+00,3.897700792096867151e+00
7.589999999999999858e+00,2.437429697039320047e+02,1.155080587936538795e+05,3.759366173640064895e+07,6.095304789482456207e+09,5.284014614206085980e+00,4.281102418503104801e+00,3.897305744385529902e+00,3.897305744385529902e+00
7.620000000000000107e+00,2.423041156464451547e+02,1.144590011121639545e+05,3.707614157073648274e+07,5.966155383567002296e+09,5.274843426692621406e+00,4.276731323296453446e+00,3.896914747722594274e+00,3.896914747722594274e+00
7.649999999999999467e+00,2.408735569298628434e+02,1.134193088053939719e+05,3.656566672355813533e+07,5.839724706964947701e+09,5.265746962195912317e+00,4.272404150760285013e+00,3.896527740748912727e+00,3.896527740748912727e+00
7.679999999999999716e+00,2.394512482948775300e+02,1.123889008780279692e+05,3.606214292105709016e+07,5.715956026097832680e+09,5.256724363204894779e+00,4.268120391314235818e+00,3.896144663325366686e+00,3.896144663325366686e+00
7.709999999999999964e+00,2.380371446908243058e+02,1.113676969890841719e+05,3.556547711502601206e+07,5.594793776878059387e+09,5.247774785622110194e+00,4.263879543334589961e+00,3.895765456503025082e+00,3.895765456503025082e+00
7.739999999999999325e+00,2.366312012754000591e+02,1.103556174475414737e+05,3.507557746776425838e+07,5.476183541031661987e+09,5.238897398495028668e+00,4.259681112993627394e+00,3.895390062494155536e+00,3.895390062494155536e+00
7.769999999999999574e+00,2.352333734143676338e+02,1.093525832079736865e+05,3.459235333714813739e+07,5.360072022887025833e+09,5.230091383753967982e+00,4.255524614102947467e+00,3.895018424644077104e+00,3.895018424644077104e+00
7.799999999999999822e+00,2.338436166812448107e+02,1.083585158661933092e+05,3.411571526186465472e+07,5.246407026620902061e+09,5.221355935956423444e+00,4.251409567960670266e+00,3.894650487403813699e+00,3.894650487403813699e+00
7.830000000000000071e+00,2.324618868569787082e+02,1.073733376549040258e+05,3.364557494680730999e+07,5.135137433953106880e+09,5.212690262037630085e+00,4.247335503202386064e+00,3.894286196303529124e+00,3.894286196303529124e+00
7.859999999999999432e+00,2.310881399296059442e+02,1.063969714393643080e+05,3.318184524863310158e+07,5.026213182281388283e+09,5.204093581067162688e+00,4.243301955655747193e+00,3.893925497926717494e+00,3.893925497926717494e+00
7.889999999999999680e+00,2.297223320938988991e+02,1.054293407130601699e+05,3.272444016147908196e+07,4.919585243248297691e+09,5.195565124011412905e+00,4.239308468198609070e+00,3.893568339885118856e+00,3.893568339885118856e+00
7.919999999999999929e+00,2.283644197509992466e+02,1.044703695933906420e+05,3.227327480283767730e+07,4.815205601731801033e+09,5.187104133501750702e+00,4.235354590620595161e+00,3.893214670794344023e+00,3.893214670794344023e+00
7.949999999999999289e+00,2.270143595080376713e+02,1.035199828173635033e+05,3.182826539958917722e+07,4.713027235251697540e+09,5.178709863608249364e+00,4.231439879488004152e+00,3.892864440250182856e+00,3.892864440250182856e+00
7.979999999999999538e+00,2.256721081777411655e+02,1.025781057373037038e+05,3.138932927419025823e+07,4.613004093783885002e+09,5.170381579618770651e+00,4.227563898011959864e+00,3.892517598805568468e+00,3.892517598805568468e+00
8.009999999999999787e+00,2.243376227780288161e+02,1.016446643165745627e+05,3.095638483101741597e+07,4.515091079974846840e+09,5.162118557823290210e+00,4.223726215919712423e+00,3.892174097948188471e+00,3.892174097948188471e+00
8.039999999999999147e+00,2.230108605315948296e+02,1.007195851253115543e+05,3.052935154286384210e+07,4.419244029748675346e+09,5.153920085303300702e+00,4.219926409328994765e+00,3.891833890078710390e+00,3.891833890078710390e+00
8.070000000000000284e+00,2.216917788654805008e+02,9.980279533616940898e+04,3.010814993758853152e+07,4.325419693299152374e+09,5.145785459726160305e+00,4.216164060625347432e+00,3.891496928489607487e+00,3.891496928489607487e+00
8.099999999999999645e+00,2.203803354106351549e+02,9.889422272008376603e+04,2.969270158491660282e+07,4.233575716459697247e+09,5.137713989144228499e+00,4.212438758342348599e+00,3.891163167344567242e+00,3.891163167344567242e+00
8.129999999999999005e+00,2.190764880014657479e+02,9.799379564204627241e+04,2.928292908338899165e+07,4.143670622443710804e+09,5.129704991798692326e+00,4.208750097044642757e+00,3.890832561658460698e+00,3.890832561658460698e+00
8.160000000000000142e+00,2.177801946753764071e+02,9.710144305689484463e+04,2.887875604746090621e+07,4.055663793948526859e+09,5.121757795927898371e+00,4.205097677213685436e+00,3.890505067277856277e+00,3.890505067277856277e+00
8.189999999999999503e+00,2.164914136722979947e+02,9.621709450511875912e+04,2.848010709474731982e+07,3.969515455615819931e+09,5.113871739580145181e+00,4.201481105136182670e+00,3.890180640862063832e+00,3.890180640862063832e+00
8.219999999999998863e+00,2.152101034342072126e+02,9.534068010867900739e+04,2.808690783341427520e+07,3.885186656841682434e+09,5.106046170430716735e+00,4.197899992795068869e+00,3.889859239864685403e+00,3.889859239864685403e+00
8.250000000000000000e+00,2.139362226046364128e+02,9.447213056684432377e+04,2.769908484971488640e+07,3.802639254929713726e+09,5.098280445603140087e+00,4.194353957763023111e+00,3.889540822515666463e+00,3.889540822515666463e+00
8.279999999999999361e+00,2.126697300281744845e+02,9.361137715204361302e+04,2.731656569566876069e+07,3.721835898580485344e+09,5.090573931494479787e+00,4.190842623098409270e+00,3.889225347803825006e+00,3.889225347803825006e+00
8.310000000000000497e+00,2.114105847499584456e+02,9.275835170573399228e+04,2.693927887688308582e+07,3.642740011710903168e+09,5.082926003604574916e+00,4.187365617243611560e+00,3.888912775459844262e+00,3.888912775459844262e+00
8.339999999999999858e+00,2.101587460151565665e+02,9.191298663428620785e+04,2.656715384051497653e+07,3.565315777597161293e+09,5.075336046369159249e+00,4.183922573925658028e+00,3.888603065939718828e+00,3.888603065939718828e+00
8.369999999999999218e+00,2.089141732684425392e+02,9.107521490488620475e+04,2.620012096337274089e+07,3.489528123334985733e+09,5.067803452996691327e+00,4.180513132059108905e+00,3.888296180408638669e+00,3.888296180408638669e+00
8.400000000000000355e+00,2.076768261534622866e+02,9.024497004145444953e+04,2.583811154015585035e+07,3.415342704611085415e+09,5.060327625308850052e+00,4.177136935651132532e+00,3.887992080725295896e+00,3.887992080725295896e+00
8.429999999999999716e+00,2.064466645122929265e+02,8.942218612058256986e+04,2.548105777183141187e+07,3.342725890779792309e+09,5.052907973584561674e+00,4.173793633708696049e+00,3.887690729426600988e+00,3.887690729426600988e+00
8.459999999999999076e+00,2.052236483848932380e+02,8.860679776748726727e+04,2.512889275414652750e+07,3.271644750238935471e+09,5.045543916407490670e+00,4.170482880147852178e+00,3.887392089712801369e+00,3.887392089712801369e+00
8.490000000000000213e+00,2.040077380085476761e+02,8.779874015198269626e+04,2.478155046627471223e+07,3.202067036099198341e+09,5.038234880516895942e+00,4.167204333705017305e+00,3.887096125432986327e+00,3.887096125432986327e+00
8.519999999999999574e+00,2.027988938173030249e+02,8.699794898447064043e+04,2.443896575959586352e+07,3.133961172141293049e+09,5.030980300661752835e+00,4.163957657850241745e+00,3.886802801070963209e+00,3.886802801070963209e+00
8.549999999999998934e+00,2.015970764413978600e+02,8.620436051194892207e+04,2.410107434660751000e+07,3.067296239055217266e+09,5.023779619458064616e+00,4.160742520702364722e+00,3.886512081731502199e+00,3.886512081731502199e+00
8.580000000000000071e+00,2.004022467066859861e+02,8.541791151403884578e+04,2.376781278996684030e+07,3.002041960956311226e+09,5.016632287249287003e+00,4.157558594946062058e+00,3.886223933126933705e+00,3.886223933126933705e+00
8.609999999999999432e+00,1.992143656340532516e+02,8.463853929903089011e+04,2.343911849166221544e+07,2.938168692172568321e+09,5.009537761969787617e+00,4.154405557750679101e+00,3.885938321564085030e+00,3.885938321564085030e+00
8.640000000000000568e+00,1.980333944388274574e+02,8.386618169994953496e+04,2.311492968231217563e+07,2.875647404297958851e+09,5.002495509011217756e+00,4.151283090690852440e+00,3.885655213931554108e+00,3.885655213931554108e+00
8.669999999999999929e+00,1.968592945301840871e+02,8.310077707063738490e+04,2.279518541059183702e+07,2.814449673506622314e+09,4.995505001091803621e+00,4.148190879668843145e+00,3.885374577687304321e+00,3.885374577687304321e+00
8.699999999999999289e+00,1.956920275105439657e+02,8.234226428185806435e+04,2.247982553278420120e+07,2.754547668122748852e+09,4.988565718128403326e+00,4.145128614838547776e+00,3.885096380846571940e+00,3.885096380846571940e+00
8.730000000000000426e+00,1.945315551749675933e+02,8.159058271741897624e+04,2.216879070245620608e+07,2.695914136441229343e+09,4.981677147111311044e+00,4.142095990531148075e+00,3.884820591970080450e+00,3.884820591970080450e+00
8.759999999999999787e+00,1.933778395105427421e+02,8.084567227031356015e+04,2.186202236025753245e+07,2.638522394794120312e+09,4.974838781981705260e+00,4.139092705182346066e+00,3.884547180152547075e+00,3.884547180152547075e+00
8.789999999999999147e+00,1.922308426957673078e+02,8.010747333888302092e+04,2.155946272384132072e+07,2.582346315858106136e+09,4.968050123511696725e+00,4.136118461261163226e+00,3.884276115011479735e+00,3.884276115011479735e+00
8.820000000000000284e+00,1.910905270999274421e+02,7.937592682299809530e+04,2.126105477790530771e+07,2.527360317198259354e+09,4.961310679186922812e+00,4.133172965200237137e+00,3.884007366676250239e+00,3.884007366676250239e+00
8.849999999999999645e+00,1.899568552824706842e+02,7.865097412026085658e+04,2.096674226435264945e+07,2.473539350043445587e+09,4.954619963091548840e+00,4.130255927327604937e+00,3.883740905777439689e+00,3.883740905777439689e+00
8.879999999999999005e+00,1.888297899923748560e+02,7.793255712222635339e+04,2.067646967257033661e+07,2.420858888288806915e+09,4.947977495795749192e+00,4.127367061799917636e+00,3.883476703436446797e+00,3.883476703436446797e+00
8.910000000000000142e+00,1.877092941675118425e+02,7.722061821064446121e+04,2.039018222982504964e+07,2.369294917720869064e+09,4.941382804245466609e+00,4.124506086537061300e+00,3.883214731255350216e+00,3.883214731255350216e+00
8.939999999999999503e+00,1.865953309340082455e+02,7.651510025372252858e+04,2.010782589177439734e+07,2.318823925460928440e+09,4.934835421654500287e+00,4.121672723158142482e+00,3.882954961307021335e+00,3.882954961307021335e+00
8.969999999999998863e+00,1.854878636056010635e+02,7.581594660240746452e+04,1.982934733309279755e+07,2.269422889622310638e+09,4.928334887398785114e+00,4.118866696918801473e+00,3.882697366125477334e+00,3.882697366125477334e+00
9.000000000000000000e+00,1.843868556829898750e+02,7.512310108668902831e+04,1.955469393821056560e+07,2.221069269177415848e+09,4.921880746912880689e+00,4.116087736649839179e+00,3.882441918696468264e+00,3.882441918696468264e+00
9.029999999999999361e+00,1.832922708531856699e+02,7.443650801192357903e+04,1.928381379216540977e+07,2.173740994030311108e+09,4.915472551588565331e+00,4.113335574697097208e+00,3.882188592448294173e+00,3.882188592448294173e+00
9.060000000000000497e+00,1.822040729888552448e+02,7.375611215517797973e+04,1.901665567156445235e+07,2.127416455290838957e+09,4.909109858675493321e+00,4.110609946862590292e+00,3.881937361242839390e+00,3.881937361242839390e+00
9.089999999999999858e+00,1.811222261476632980e+02,7.308185876159484906e+04,1.875316903565655649e+07,2.082074495746286631e+09,4.902792231183876304e+00,4.107910592346820877e+00,3.881688199366827519e+00,3.881688199366827519e+00
9.119999999999999218e+00,1.800466945716103169e+02,7.241369354077789467e+04,1.849330401751275733e+07,2.037694400526627302e+09,4.896519237789156875e+00,4.105237253692308741e+00,3.881441081523282932e+00,3.881441081523282932e+00
9.150000000000000355e+00,1.789774426863679366e+02,7.175156266319843417e+04,1.823701141531463712e+07,1.994255887959604979e+09,4.890290452738574878e+00,4.102589676728229051e+00,3.881195982823195667e+00,3.881195982823195667e+00
9.179999999999999716e+00,1.779144351006115130e+02,7.109541275662295811e+04,1.798424268374871463e+07,1.951739100611807585e+09,4.884105455759623737e+00,4.099967610516209504e+00,3.880952878777385706e+00,3.880952878777385706e+00
9.209999999999999076e+00,1.768576366053490290e+02,7.044519090256081836e+04,1.773494992550615966e+07,1.910124596512077332e+09,4.877963831970345332e+00,4.097370807297183504e+00,3.880711745288558667e+00,3.880711745288558667e+00
9.240000000000000213e+00,1.758070121732484381e+02,6.980084463273365691e+04,1.748908588288646936e+07,1.869393340553637505e+09,4.871865171791406546e+00,4.094799022439349123e+00,3.880472558643550229e+00,3.880472558643550229e+00
9.269999999999999574e+00,1.747625269579617964e+02,6.916232192556541122e+04,1.724660392950429767e+07,1.829526696071382523e+09,4.865809070859935304e+00,4.092252014387147696e+00,3.880235295505751747e+00,3.880235295505751747e+00
9.299999999999998934e+00,1.737241462934470349e+02,6.852957120269324514e+04,1.700745806209773570e+07,1.790506416590827465e+09,4.859795129945037928e+00,4.089729544611260259e+00,3.879999932907712168e+00,3.879999932907712168e+00
9.330000000000000071e+00,1.726918356932877430e+02,6.790254132549969654e+04,1.677160289243766293e+07,1.752314637745324135e+09,4.853822954865013806e+00,4.087231377559615630e+00,3.879766448243916255e+00,3.879766448243916255e+00
9.359999999999999432e+00,1.716655608500105927e+02,6.728118159166579426e+04,1.653899363933654502e+07,1.714933869358190536e+09,4.847892156406175879e+00,4.084757280609350616e+00,3.879534819263725787e+00,3.879534819263725787e+00
9.389999999999998792e+00,1.706452876344009439e+02,6.666544173174501339e+04,1.630958612075564265e+07,1.678346987686437845e+09,4.842002350243262754e+00,4.082307024019725006e+00,3.879305024064488627e+00,3.879305024064488627e+00
9.419999999999999929e+00,1.696309820948160620e+02,6.605527190575865097e+04,1.608333674600990489e+07,1.642537227822896957e+09,4.836153156861417557e+00,4.079880380885963831e+00,3.879077041084802335e+00,3.879077041084802335e+00
9.449999999999999289e+00,1.686226104564975969e+02,6.545062269981198915e+04,1.586020250806903094e+07,1.607488176253597736e+09,4.830344201479664257e+00,4.077477127094008225e+00,3.878850849097936759e+00,3.878850849097936759e+00
9.480000000000000426e+00,1.676201391208807081e+02,6.485144512273142027e+04,1.564014097595389560e+07,1.573183763567224026e+09,4.824575113975872576e+00,4.075097041276134036e+00,3.878626427205405847e+00,3.878626427205405847e+00
9.509999999999999787e+00,1.666235346649036728e+02,6.425769060272311617e+04,1.542311028722720593e+07,1.539608257313720942e+09,4.818845528813183954e+00,4.072739904767447960e+00,3.878403754830682892e+00,3.878403754830682892e+00
9.539999999999999147e+00,1.656327638403142259e+02,6.366931098405209923e+04,1.520906914057734236e+07,1.506746255008935928e+09,4.813155084967832842e+00,4.070405501563223005e+00,3.878182811713065448e+00,3.878182811713065448e+00
9.570000000000000284e+00,1.646477935729756723e+02,6.308625852374279930e+04,1.499797678849429265e+07,1.474582677282493830e+09,4.807503425858359769e+00,4.068093618277052848e+00,3.877963577901671677e+00,3.877963577901671677e+00
9.599999999999999645e+00,1.636685909621714643e+02,6.250848588830069639e+04,1.478979303003688343e+07,1.443102761165948629e+09,4.801890199276177107e+00,4.065804044099821546e+00,3.877746033749577936e+00,3.877746033749577936e+00
9.629999999999999005e+00,1.626951232799083584e+02,6.193594615045438695e+04,1.458447820368977822e+07,1.412292053518433809e+09,4.796315057317449337e+00,4.063536570759442412e+00,3.877530159908086471e+00,3.877530159908086471e+00
9.660000000000000142e+00,1.617273579702188613e+02,6.136859278591927432e+04,1.438199318030989356e+07,1.382136404587053299e+09,4.790777656316270949e+00,4.061290992481382922e+00,3.877315937321118788e+00,3.877315937321118788e+00
9.689999999999999503e+00,1.607652626484628513e+02,6.080637967018200288e+04,1.418229935616065748e+07,1.352621961699303627e+09,4.785277656779096667e+00,4.059067105949929477e+00,3.877103347219739149e+00,3.877103347219739149e+00
9.719999999999998863e+00,1.598088051006277226e+02,6.024926107530558511e+04,1.398535864603341371e+07,1.323735163084863424e+09,4.779814723320425784e+00,4.056864710270196461e+00,3.876892371116795744e+00,3.876892371116795744e+00
9.750000000000000000e+00,1.588579532826282730e+02,5.969719166675572342e+04,1.379113347645483911e+07,1.295462731824168205e+09,4.774388524599665118e+00,4.054683606930845841e+00,3.876682990801683548e+00,3.876682990801683548e+00
9.779999999999999361e+00,1.579126753196062793e+02,5.915012650024802861e+04,1.359958677897966281e+07,1.267791669921211481e+09,4.768998733259197209e+00,4.052523599767503981e+00,3.876475188335221755e+00,3.876475188335221755e+00
9.810000000000000497e+00,1.569729395052282257e+02,5.860802101861565461e+04,1.341068198356715776e+07,1.240709252498059273e+09,4.763645025863574745e+00,4.050384494926879242e+00,3.876268946044641783e+00,3.876268946044641783e+00
9.839999999999999858e+00,1.560387143009842248e+02,5.807083104869831732e+04,1.322438301204119436e+07,1.214203022108653545e+09,4.758327082839877598e+00,4.048266100831540371e+00,3.876064246518690304e+00,3.876064246518690304e+00
9.869999999999999218e+00,1.551099683354847230e+02,5.753851279825148231e+04,1.304065427163213491e+07,1.188260783169470072e+09,4.753044588419146343e+00,4.046168228145349488e+00,3.875861072602835300e+00,3.875861072602835300e+00
9.900000000000000355e+00,1.541866704037583133e+02,5.701102285287663108e+04,1.285946064860027656e+07,1.162870596504693031e+09,4.747797230578898464e+00,4.044090689739548772e+00,3.875659407394576927e+00,3.875659407394576927e+00
9.929999999999999716e+00,1.532687894665489239e+02,5.648831817297210364e+04,1.268076750193943270e+07,1.138020774003604174e+09,4.742584700986708590e+00,4.042033300659451989e+00,3.875459234238861850e+00,3.875459234238861850e+00
9.959999999999999076e+00,1.523562946496119537e+02,5.597035609070443752e+04,1.250454065715999901e+07,1.113699873387876034e+09,4.737406694944825247e+00,4.039995878091783510e+00,3.875260536723596605e+00,3.875260536723596605e+00
9.990000000000000213e+00,1.514491552430116315e+02,5.545709430700029770e+04,1.233074640015041456e+07,1.089896693086612940e+09,4.732262911335775257e+00,4.037978241332583096e+00,3.875063298675255563e+00,3.875063298675255563e+00
1.001999999999999957e+01,1.505473407004175783e+02,5.494849088855913578e+04,1.215935147111633047e+07,1.066600267216911197e+09,4.727153052568993097e+00,4.035980211755722635e+00,3.874867504154585252e+00,3.874867504154585252e+00
1.004999999999999893e+01,1.496508206384011430e+02,5.444450426488576340e+04,1.199032305859620124e+07,1.043799860667819977e+09,4.722076824528378403e+00,4.034001612781980661e+00,3.874673137452400606e+00,3.874673137452400606e+00
1.008000000000000007e+01,1.487595648357327036e+02,5.394509322534388048e+04,1.182362879355286993e+07,1.021484964285619140e+09,4.717033936520831361e+00,4.032042269848702176e+00,3.874480183085470930e+00,3.874480183085470930e+00
1.010999999999999943e+01,1.478735432326784007e+02,5.345021691622967774e+04,1.165923674353992380e+07,9.996452901583542824e+08,4.712024101225691375e+00,4.030102010379976285e+00,3.874288625792492002e+00,3.874288625792492002e+00
1.013999999999999879e+01,1.469927259302976665e+02,5.295983483786552097e+04,1.149711540694198012e+07,9.782707669976114035e+08,4.707047034645104766e+00,4.028180663757384039e+00,3.874098450530143900e+00,3.874098450530143900e+00
1.016999999999999993e+01,1.461170831897403559e+02,5.247390684171411704e+04,1.133723370728824846e+07,9.573515356155732870e+08,4.702102456055262891e+00,4.026278061291251653e+00,3.873909642469234527e+00,3.873909642469234527e+00
1.019999999999999929e+01,1.452465854315449860e+02,5.199239312751269608e+04,1.117956098763825186e+07,9.368779444954214096e+08,4.697190087958512450e+00,4.024394036192427748e+00,3.873722186990921301e+00,3.873722186990921301e+00
1.023000000000000043e+01,1.443812032349370611e+02,5.151525424042720988e+04,1.102406700503898785e+07,9.168405454531748295e+08,4.692309656036335319e+00,4.022528423544575737e+00,3.873536069683014560e+00,3.873536069683014560e+00
1.025999999999999979e+01,1.435209073371276531e+02,5.104245106822657544e+04,1.087072192505268380e+07,8.972300893891372681e+08,4.687460889103111761e+00,4.020681060276927177e+00,3.873351276336354232e+00,3.873351276336354232e+00
1.028999999999999915e+01,1.426656686326131478e+02,5.057394483847684023e+04,1.071949631635425054e+07,8.780375221270999908e+08,4.682643519060770032e+00,4.018851785137565358e+00,3.873167792941268228e+00,3.873167792941268228e+00
1.032000000000000028e+01,1.418154581724749619e+02,5.010969711575507245e+04,1.057036114539762773e+07,8.592539803395406008e+08,4.677857280854172295e+00,4.017040438667147662e+00,3.872985605684099220e+00,3.872985605684099220e+00
1.034999999999999964e+01,1.409702471636803125e+02,4.964966979888331844e+04,1.042328777115035430e+07,8.408707875570697784e+08,4.673101912427313209e+00,4.015246863173097758e+00,3.872804700943805578e+00,3.872804700943805578e+00
1.037999999999999901e+01,1.401300069683834408e+02,4.919382511818185594e+04,1.027824793989515305e+07,8.228794502603785992e+08,4.668377154680279695e+00,4.013470902704266763e+00,3.872625065288632040e+00,3.872625065288632040e+00
1.041000000000000014e+01,1.392947091032278308e+02,4.874212563274227432e+04,1.013521378009826504e+07,8.052716540530570745e+08,4.663682751426952322e+00,4.011712403026019835e+00,3.872446685472847872e+00,3.872446685472847872e+00
1.043999999999999950e+01,1.384643252386492520e+02,4.829453422772028716e+04,9.994157797343276441e+06,7.880392599135997295e+08,4.659018449353456326e+00,4.009971211595775742e+00,3.872269548433554309e+00,3.872269548433554309e+00
1.046999999999999886e+01,1.376388271981793423e+02,4.785101411164753517e+04,9.855052869329921901e+06,7.711743005249930620e+08,4.654383997977308063e+00,4.008247177538955874e+00,3.872093641287555954e+00,3.872093641287555954e+00
1.050000000000000000e+01,1.368181869577501857e+02,4.741152881376321602e+04,9.717872240936938673e+06,7.546689766803139448e+08,4.649779149607302209e+00,4.006540151625370250e+00,3.871918951328293446e+00,3.871918951328293446e+00
1.052999999999999936e+01,1.360023766450006235e+02,4.697604218136476265e+04,9.582589519348382950e+06,7.385156537627797127e+08,4.645203647589129403e+00,4.004849981635980605e+00,3.871745466022843640e+00,3.871745466022843640e+00
1.055999999999999872e+01,1.351913685385821964e+02,4.654451837717776652e+04,9.449178669242331758e+06,7.227068582987269163e+08,4.640657273162342555e+00,4.003176530810374167e+00,3.871573173008974855e+00,3.871573173008974855e+00
1.058999999999999986e+01,1.343851350674671608e+02,4.611692187674509478e+04,9.317614008041610941e+06,7.072352745820424557e+08,4.636139775024425980e+00,4.001519650073459111e+00,3.871402060092266062e+00,3.871402060092266062e+00
1.061999999999999922e+01,1.335836488102576141e+02,4.569321746583504137e+04,9.187870201225478202e+06,6.920937413685787916e+08,4.631650916261485840e+00,3.999879196544381177e+00,3.871232115243281147e+00,3.871232115243281147e+00
1.065000000000000036e+01,1.327868824944947619e+02,4.527337023786830105e+04,9.059922257701670751e+06,6.772752486391198635e+08,4.627190462560307083e+00,3.998255028874511563e+00,3.871063326594801790e+00,3.871063326594801790e+00
1.067999999999999972e+01,1.319948089959706863e+02,4.485734559136407188e+04,8.933745525238081813e+06,6.627729344295116663e+08,4.622758182172150399e+00,3.996647007226163950e+00,3.870895682439112306e+00,3.870895682439112306e+00
1.070999999999999908e+01,1.312074013380405688e+02,4.444510922740464594e+04,8.809315685953304172e+06,6.485800817265632153e+08,4.618353845877173569e+00,3.995054993251659248e+00,3.870729171225343546e+00,3.870729171225343546e+00
1.074000000000000021e+01,1.304246326909357947e+02,4.403662714711885201e+04,8.686608751865329221e+06,6.346901154283903837e+08,4.613977226949436350e+00,3.993478850072747388e+00,3.870563781556865202e+00,3.870563781556865202e+00
1.076999999999999957e+01,1.296464763710797001e+02,4.363186564918426302e+04,8.565601060497773811e+06,6.210965993678760529e+08,4.609628101122505761e+00,3.991918442260388833e+00,3.870399502188731411e+00,3.870399502188731411e+00
1.079999999999999893e+01,1.288729058404029502e+02,4.323079132734749146e+04,8.446269270542748272e+06,6.077932333979450464e+08,4.605306246555639582e+00,3.990373635814857600e+00,3.870236322025177422e+00,3.870236322025177422e+00
1.083000000000000007e+01,1.281038947056617019e+02,4.283337106796320586e+04,8.328590357579913922e+06,5.947738505374108553e+08,4.601011443800513412e+00,3.988844298146191125e+00,3.870074230117162450e+00,3.870074230117162450e+00
1.085999999999999943e+01,1.273394167177566629e+02,4.243957204755160637e+04,8.212541609850847162e+06,5.820324141761273146e+08,4.596743475768519716e+00,3.987330298054965638e+00,3.869913215659966266e+00,3.869913215659966266e+00
1.088999999999999879e+01,1.265794457710529457e+02,4.204936173037369008e+04,8.098100624088129029e+06,5.695630153382411003e+08,4.592502127698611325e+00,3.985831505713386846e+00,3.869753267990826640e+00,3.869753267990826640e+00
1.091999999999999993e+01,1.258239559027023660e+02,4.166270786602509907e+04,7.985245301398471929e+06,5.573598700023608208e+08,4.588287187125651201e+00,3.984347792646700359e+00,3.869594376586626083e+00,3.869594376586626083e+00
1.094999999999999929e+01,1.250729212919672193e+02,4.127957848704781645e+04,7.873953843199197203e+06,5.454173164774574041e+08,4.584098443849312865e+00,3.982879031714909868e+00,3.869436531061623885e+00,3.869436531061623885e+00
1.098000000000000043e+01,1.243263162595442566e+02,4.089994190655975399e+04,7.764204747207455337e+06,5.337298128333628178e+08,4.579935689903478213e+00,3.981425097094793752e+00,3.869279721165229446e+00,3.869279721165229446e+00
1.100999999999999979e+01,1.235841152668922120e+02,4.052376671590249316e+04,7.655976803481481969e+06,5.222919343847486377e+08,4.575798719526134484e+00,3.979985864262217454e+00,3.869123936779822248e+00,3.869123936779822248e+00
1.103999999999999915e+01,1.228462929155591468e+02,4.015102178230634308e+04,7.549249090513296425e+06,5.110983712274758220e+08,4.571687329129762389e+00,3.978561209974749158e+00,3.868969167918609120e+00,3.868969167918609120e+00
1.107000000000000028e+01,1.221128239465124636e+02,3.978167624657349370e+04,7.444000971372145228e+06,5.001439258262422085e+08,4.567601317272220740e+00,3.977151012254540596e+00,3.868815404723527251e+00,3.868815404723527251e+00
1.109999999999999964e+01,1.213836832394705425e+02,3.941569952077857306e+04,7.340212089898214675e+06,4.894235106524846554e+08,4.563540484628076044e+00,3.975755150371504065e+00,3.868662637463184062e+00,3.868662637463184062e+00
1.112999999999999901e+01,1.206588458122350289e+02,3.905306128598660871e+04,7.237862366945705377e+06,4.789321458714794517e+08,4.559504633960437481e+00,3.974373504826748338e+00,3.868510856530838371e+00,3.868510856530838371e+00
